0	3.434507433940326
1	3.371206027433407
2	3.459629166760053
3	3.482959854874638
4	3.485314272514819
5	3.429527406069382
6	3.427796069397214
7	3.459666645131625
8	3.429527406069382
9	3.867666268058715
10	3.482584395080968
11	3.925147872888165
12	3.867666268058715
13	3.806992511487452
14	3.431222329066936
15	3.395358248133153
16	3.366481446609043
17	3.366481446609043
18	3.395021142584098
19	3.429527406069382
20	3.881575793795541
21	3.514942312455899
22	3.427796069397214
23	3.867666268058714
24	3.925147872888165
25	3.925147872888165
26	3.918343215407806
27	3.925147872888164
28	3.429527406069382
29	3.427796069397214
30	3.869884678332664
31	3.371206027433407
32	3.925147872888165
33	3.925147872888164
34	3.925147872888165
35	3.925147872888165
36	3.851423378204076
37	3.925147872888165
38	3.24639758851725
39	3.473383495178412
40	2.503270859492216
41	3.839247687158335
42	2.466547104612128
43	3.925147872888165
44	2.639250212042746
45	2.50894463571976
46	2.526091274733351
47	3.861795588775321
48	2.625464393168874
49	2.628546330573021
50	3.429111628018502
51	3.564753046459218
52	3.668822935923466
53	2.253084969337691
54	3.5707009897799
55	3.435411207551902
56	3.925147872888163
57	3.925147872888165
58	3.918343215407806
59	3.925147872888164
60	3.925147872888165
61	2.618401755938424
62	3.918343215407794
63	3.603420202857913
64	2.744273760109478
65	3.925147872888165
66	3.075594778407929
67	2.72354973364564
68	3.452710695010528
69	2.642059739955016
70	3.916690012923445
71	2.323757046936552
72	2.302770236894657
73	3.925147872888165
74	1.609584297222748
75	3.925147872888165
76	3.925147872888165
77	3.875328367985101
78	3.925147872888165
79	3.61146084352813
80	3.897301516042102
81	3.918343215407806
82	3.315170415251547
83	3.925147872888164
84	3.925147872888165
85	3.357036842619807
86	3.644592040031263
87	3.925147872888165
88	3.925147872888165
89	3.925147872888164
90	3.925147872888165
91	3.644592040031263
92	3.925147872888165
93	3.922722758671394
94	3.925147872888164
95	3.875328367985101
96	3.925147872888163
97	3.925147872888164
98	3.644592040031263
99	3.644592040031263
100	3.638035184683426
101	3.914551955200769
102	3.918343215407794
103	3.049485711438798
104	3.644592040031263
105	3.644592040031263
106	3.644592040031263
107	3.644592040031263
108	3.925147872888164
109	3.644592040031263
110	3.876693373321957
111	3.638035184683426
112	3.925147872888164
113	3.925147872888165
114	3.752418269857529
115	3.644592040031263
116	3.566265700861046
117	3.925147872888164
118	3.925147872888163
119	3.925147872888165
120	3.925147872888164
121	3.918343215407794
122	3.925147872888164
123	3.925147872888165
124	3.925147872888165
125	3.918343215407806
126	3.867666268058714
127	3.925147872888164
128	3.925147872888164
129	3.925147872888165
130	3.925147872888165
131	3.925147872888164
132	3.925147872888165
133	3.925147872888165
134	3.925147872888165
135	3.900869094635265
136	3.925147872888163
137	3.925147872888164
138	3.925147872888164
139	3.925147872888164
140	3.925147872888163
141	3.925147872888164
142	3.887282142565249
143	3.925147872888164
144	3.925147872888163
145	3.925147872888164
146	3.925147872888164
147	3.925147872888164
148	3.918343215407798
149	3.925147872888164
150	3.925147872888164
151	3.925147872888164
152	3.91523516215143
153	3.385163149646138
154	3.924779296405959
155	3.925147872888165
156	3.925147872888165
157	3.925147872888165
158	3.925147872888153
159	3.918343215407757
160	3.618237431536014
161	3.916690012923452
162	3.925147872888165
163	3.925147872888165
164	3.925147872888165
165	3.925147872888165
166	3.918343215407806
167	3.925147872888165
168	3.925147872888165
169	3.925147872888165
170	3.925147872888165
171	3.925147872888165
172	3.918343215407806
173	3.925147872888165
174	3.925147872888165
175	3.925147872888165
176	3.925147872888165
177	3.925147872888165
178	3.918343215407806
179	3.925147872888165
180	3.925147872888165
181	3.925147872888165
182	3.925147872888165
183	3.925147872888165
184	3.918343215407806
185	3.925147872888165
186	3.925147872888165
187	3.925147872888165
188	3.925147872888165
189	3.925147872888165
190	3.918343215407806
191	3.925147872888165
192	3.925147872888165
193	3.925147872888165
194	3.925147872888165
195	3.925147872888165
196	3.918343215407806
197	3.802202694979997
198	2.571911217139849
199	3.919667660202932
200	3.925147872888165
201	3.925147872888165
202	3.925147872888165
203	3.925147872888165
204	3.918141934673989
